status,message,id,terrestrial_date,ls,season,min_temp,max_temp,pressure,pressure_string,abs_humidity,wind_speed,atmo_opacity,sunrise,sunset,local_uv_irradiance_index,min_gts_temp,max_gts_temp,wind_direction,sol,unitOfMeasure,TZ_Data
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,NaN,1.00,2012-08-07T00:00:00.000Z,150.00,Month 6,NaN,NaN,NaN,Lower,NaN,NaN,Sunny,05:30,17:22,NaN,NaN,NaN,NaN,1.00,Celsius,America/Port_of_Spain
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,Sol not found,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,NaN,1925.00,2018-03-29T00:00:00.000Z,150.00,Month 6,-74.00,-7.00,715.00,Lower,NaN,NaN,Sunny,05:30,17:22,High,-77.00,5.00,NaN,2006.00,Celsius,America/Port_of_Spain
200,NaN,1923.00,2018-03-30T00:00:00.000Z,151.00,Month 6,-73.00,-9.00,716.00,Lower,NaN,NaN,Sunny,05:30,17:22,High,-76.00,6.00,NaN,2007.00,Celsius,America/Port_of_Spain
200,NaN,1924.00,2018-03-31T00:00:00.000Z,151.00,Month 6,-74.00,-9.00,717.00,Lower,NaN,NaN,Sunny,05:30,17:22,High,-76.00,6.00,NaN,2008.00,Celsius,America/Port_of_Spain
200,NaN,1927.00,2018-04-01T00:00:00.000Z,152.00,Month 6,-74.00,-9.00,717.00,Lower,NaN,NaN,Sunny,05:30,17:22,High,-77.00,11.00,NaN,2009.00,Celsius,America/Port_of_Spain
200,NaN,1928.00,2018-04-02T00:00:00.000Z,152.00,Month 6,-73.00,-10.00,716.00,Lower,NaN,NaN,Sunny,05:29,17:22,Very_High,-79.00,11.00,NaN,2010.00,Celsius,America/Port_of_Spain
200,NaN,1929.00,2018-04-03T00:00:00.000Z,153.00,Month 6,-73.00,-10.00,716.00,Lower,NaN,NaN,Sunny,05:29,17:22,Very_High,-79.00,14.00,NaN,2011.00,Celsius,America/Port_of_Spain
200,NaN,1930.00,2018-04-04T00:00:00.000Z,153.00,Month 6,-74.00,-7.00,715.00,Lower,NaN,NaN,Sunny,05:29,17:22,Very_High,-78.00,13.00,NaN,2012.00,Celsius,America/Port_of_Spain
200,NaN,1934.00,2018-04-05T00:00:00.000Z,154.00,Month 6,-72.00,-2.00,717.00,Lower,NaN,NaN,Sunny,05:29,17:22,High,-82.00,13.00,NaN,2013.00,Celsius,America/Port_of_Spain
200,NaN,1932.00,2018-04-06T00:00:00.000Z,154.00,Month 6,-72.00,-5.00,716.00,Lower,NaN,NaN,Sunny,05:29,17:22,High,-78.00,13.00,NaN,2014.00,Celsius,America/Port_of_Spain
200,NaN,1931.00,2018-04-07T00:00:00.000Z,155.00,Month 6,-74.00,-3.00,717.00,Lower,NaN,NaN,Sunny,05:28,17:22,High,-80.00,8.00,NaN,2015.00,Celsius,America/Port_of_Spain
200,NaN,1933.00,2018-04-08T00:00:00.000Z,155.00,Month 6,-73.00,-9.00,718.00,Lower,NaN,NaN,Sunny,05:28,17:21,High,-80.00,9.00,NaN,2016.00,Celsius,America/Port_of_Spain
200,NaN,1935.00,2018-04-09T00:00:00.000Z,156.00,Month 6,-75.00,-6.00,717.00,Lower,NaN,NaN,Sunny,05:28,17:21,High,-78.00,9.00,NaN,2017.00,Celsius,America/Port_of_Spain
200,NaN,1936.00,2018-04-10T00:00:00.000Z,156.00,Month 6,-75.00,-3.00,718.00,Lower,NaN,NaN,Sunny,05:28,17:21,High,-79.00,10.00,NaN,2018.00,Celsius,America/Port_of_Spain
200,NaN,1937.00,2018-04-11T00:00:00.000Z,157.00,Month 6,-75.00,-6.00,718.00,Lower,NaN,NaN,Sunny,05:27,17:21,High,-81.00,11.00,NaN,2019.00,Celsius,America/Port_of_Spain
200,NaN,1940.00,2018-04-12T00:00:00.000Z,157.00,Month 6,-72.00,-7.00,718.00,Lower,NaN,NaN,Sunny,05:27,17:21,High,-78.00,10.00,NaN,2020.00,Celsius,America/Port_of_Spain
200,NaN,1939.00,2018-04-13T00:00:00.000Z,158.00,Month 6,-74.00,-9.00,719.00,Lower,NaN,NaN,Sunny,05:27,17:21,High,-86.00,10.00,NaN,2021.00,Celsius,America/Port_of_Spain
200,NaN,1938.00,2018-04-14T00:00:00.000Z,159.00,Month 6,-73.00,-4.00,719.00,Lower,NaN,NaN,Sunny,05:27,17:21,High,-76.00,10.00,NaN,2022.00,Celsius,America/Port_of_Spain
200,NaN,1942.00,2018-04-15T00:00:00.000Z,159.00,Month 6,-72.00,-7.00,720.00,Lower,NaN,NaN,Sunny,05:27,17:21,High,-76.00,10.00,NaN,2023.00,Celsius,America/Port_of_Spain
200,NaN,1941.00,2018-04-16T00:00:00.000Z,160.00,Month 6,-76.00,-7.00,720.00,Lower,NaN,NaN,Sunny,05:26,17:21,High,-81.00,14.00,NaN,2024.00,Celsius,America/Port_of_Spain
200,NaN,1943.00,2018-04-17T00:00:00.000Z,160.00,Month 6,-73.00,-4.00,719.00,Lower,NaN,NaN,Sunny,05:26,17:21,High,-81.00,15.00,NaN,2025.00,Celsius,America/Port_of_Spain
200,NaN,1944.00,2018-04-18T00:00:00.000Z,161.00,Month 6,-73.00,-6.00,719.00,Lower,NaN,NaN,Sunny,05:26,17:21,Very_High,-85.00,15.00,NaN,2026.00,Celsius,America/Port_of_Spain
200,NaN,1945.00,2018-04-19T00:00:00.000Z,161.00,Month 6,-74.00,-12.00,722.00,Lower,NaN,NaN,Sunny,05:26,17:21,High,-82.00,13.00,NaN,2027.00,Celsius,America/Port_of_Spain
200,NaN,1947.00,2018-04-20T00:00:00.000Z,162.00,Month 6,-73.00,-11.00,722.00,Lower,NaN,NaN,Sunny,05:25,17:21,High,-79.00,8.00,NaN,2028.00,Celsius,America/Port_of_Spain
200,NaN,1946.00,2018-04-21T00:00:00.000Z,162.00,Month 6,-72.00,-11.00,722.00,Lower,NaN,NaN,Sunny,05:25,17:21,High,-76.00,6.00,NaN,2029.00,Celsius,America/Port_of_Spain
200,NaN,1948.00,2018-04-22T00:00:00.000Z,163.00,Month 6,-73.00,-4.00,721.00,Lower,NaN,NaN,Sunny,05:25,17:21,High,-74.00,8.00,NaN,2030.00,Celsius,America/Port_of_Spain
200,NaN,1949.00,2018-04-23T00:00:00.000Z,163.00,Month 6,-72.00,-6.00,722.00,Lower,NaN,NaN,Sunny,05:25,17:20,High,-74.00,6.00,NaN,2031.00,Celsius,America/Port_of_Spain
200,NaN,1951.00,2018-04-24T00:00:00.000Z,164.00,Month 6,-72.00,-5.00,722.00,Lower,NaN,NaN,Sunny,05:25,17:20,High,-81.00,7.00,NaN,2032.00,Celsius,America/Port_of_Spain
200,NaN,1950.00,2018-04-25T00:00:00.000Z,165.00,Month 6,-72.00,-10.00,723.00,Lower,NaN,NaN,Sunny,05:24,17:20,High,-77.00,13.00,NaN,2033.00,Celsius,America/Port_of_Spain
200,NaN,1953.00,2018-04-27T00:00:00.000Z,165.00,Month 6,-70.00,-7.00,724.00,Lower,NaN,NaN,Sunny,05:24,17:20,High,-82.00,18.00,NaN,2034.00,Celsius,America/Port_of_Spain
200,NaN,1954.00,2018-04-28T00:00:00.000Z,166.00,Month 6,-72.00,-5.00,726.00,Lower,NaN,NaN,Sunny,05:24,17:20,Very_High,-82.00,15.00,NaN,2035.00,Celsius,America/Port_of_Spain
200,NaN,1952.00,2018-04-29T00:00:00.000Z,166.00,Month 6,-72.00,-5.00,726.00,Lower,NaN,NaN,Sunny,05:24,17:20,High,-81.00,14.00,NaN,2036.00,Celsius,America/Port_of_Spain
200,NaN,1955.00,2018-04-30T00:00:00.000Z,167.00,Month 6,-75.00,-2.00,725.00,Lower,NaN,NaN,Sunny,05:24,17:20,Very_High,-84.00,8.00,NaN,2037.00,Celsius,America/Port_of_Spain
200,NaN,1956.00,2018-05-01T00:00:00.000Z,167.00,Month 6,-74.00,-3.00,726.00,Lower,NaN,NaN,Sunny,05:23,17:20,Very_High,-82.00,8.00,NaN,2038.00,Celsius,America/Port_of_Spain
200,NaN,1957.00,2018-05-02T00:00:00.000Z,168.00,Month 6,-74.00,0.00,728.00,Lower,NaN,NaN,Sunny,05:23,17:20,Very_High,-84.00,10.00,NaN,2039.00,Celsius,America/Port_of_Spain
200,NaN,1960.00,2018-05-03T00:00:00.000Z,168.00,Month 6,-74.00,-9.00,729.00,Lower,NaN,NaN,Sunny,05:23,17:20,High,-81.00,13.00,NaN,2040.00,Celsius,America/Port_of_Spain
200,NaN,1958.00,2018-05-04T00:00:00.000Z,169.00,Month 6,-71.00,-9.00,728.00,Lower,NaN,NaN,Sunny,05:23,17:20,High,-82.00,10.00,NaN,2041.00,Celsius,America/Port_of_Spain
200,NaN,1959.00,2018-05-05T00:00:00.000Z,170.00,Month 6,-72.00,-7.00,730.00,Lower,NaN,NaN,Sunny,05:23,17:20,High,-79.00,9.00,NaN,2042.00,Celsius,America/Port_of_Spain
200,NaN,1961.00,2018-05-06T00:00:00.000Z,170.00,Month 6,-71.00,-7.00,730.00,Lower,NaN,NaN,Sunny,05:22,17:20,High,-79.00,10.00,NaN,2043.00,Celsius,America/Port_of_Spain
200,NaN,1963.00,2018-05-07T00:00:00.000Z,171.00,Month 6,-75.00,-8.00,730.00,Lower,NaN,NaN,Sunny,05:22,17:20,High,-79.00,11.00,NaN,2044.00,Celsius,America/Port_of_Spain
200,NaN,1962.00,2018-05-08T00:00:00.000Z,171.00,Month 6,-74.00,-7.00,733.00,Lower,NaN,NaN,Sunny,05:22,17:20,Very_High,-85.00,11.00,NaN,2045.00,Celsius,America/Port_of_Spain
200,NaN,1965.00,2018-05-09T00:00:00.000Z,172.00,Month 6,-72.00,-7.00,734.00,Lower,NaN,NaN,Sunny,05:22,17:20,High,-82.00,14.00,NaN,2046.00,Celsius,America/Port_of_Spain
200,NaN,1964.00,2018-05-10T00:00:00.000Z,172.00,Month 6,-71.00,3.00,733.00,Lower,NaN,NaN,Sunny,05:22,17:20,High,-83.00,15.00,NaN,2047.00,Celsius,America/Port_of_Spain
200,NaN,1966.00,2018-05-11T00:00:00.000Z,173.00,Month 6,-73.00,2.00,735.00,Lower,NaN,NaN,Sunny,05:22,17:20,Very_High,-85.00,15.00,NaN,2048.00,Celsius,America/Port_of_Spain
200,NaN,1967.00,2018-05-12T00:00:00.000Z,174.00,Month 6,-72.00,3.00,735.00,Lower,NaN,NaN,Sunny,05:21,17:20,Very_High,-79.00,15.00,NaN,2049.00,Celsius,America/Port_of_Spain
200,NaN,1968.00,2018-05-13T00:00:00.000Z,174.00,Month 6,-71.00,1.00,737.00,Lower,NaN,NaN,Sunny,05:21,17:20,Very_High,-79.00,17.00,NaN,2050.00,Celsius,America/Port_of_Spain
200,NaN,1969.00,2018-05-14T00:00:00.000Z,175.00,Month 6,-71.00,1.00,739.00,Lower,NaN,NaN,Sunny,05:21,17:20,Very_High,-79.00,16.00,NaN,2051.00,Celsius,America/Port_of_Spain
200,NaN,1971.00,2018-05-15T00:00:00.000Z,175.00,Month 6,-72.00,0.00,739.00,Lower,NaN,NaN,Sunny,05:21,17:20,High,-81.00,16.00,NaN,2052.00,Celsius,America/Port_of_Spain
200,NaN,1970.00,2018-05-16T00:00:00.000Z,176.00,Month 6,-71.00,3.00,740.00,Lower,NaN,NaN,Sunny,05:21,17:20,High,-82.00,17.00,NaN,2053.00,Celsius,America/Port_of_Spain
200,NaN,1972.00,2018-05-17T00:00:00.000Z,176.00,Month 6,-72.00,4.00,740.00,Lower,NaN,NaN,Sunny,05:21,17:20,High,-83.00,16.00,NaN,2054.00,Celsius,America/Port_of_Spain
200,NaN,1973.00,2018-05-18T00:00:00.000Z,177.00,Month 6,-72.00,2.00,740.00,Lower,NaN,NaN,Sunny,05:20,17:20,High,-81.00,16.00,NaN,2055.00,Celsius,America/Port_of_Spain
200,NaN,1974.00,2018-05-19T00:00:00.000Z,178.00,Month 6,-74.00,5.00,740.00,Lower,NaN,NaN,Sunny,05:20,17:20,High,-85.00,17.00,NaN,2056.00,Celsius,America/Port_of_Spain
200,NaN,1976.00,2018-05-20T00:00:00.000Z,178.00,Month 6,-73.00,2.00,741.00,Lower,NaN,NaN,Sunny,05:20,17:20,Very_High,-87.00,16.00,NaN,2057.00,Celsius,America/Port_of_Spain
200,NaN,1975.00,2018-05-21T00:00:00.000Z,179.00,Month 6,-71.00,4.00,743.00,Lower,NaN,NaN,Sunny,05:20,17:20,Very_High,-79.00,16.00,NaN,2058.00,Celsius,America/Port_of_Spain
200,NaN,1977.00,2018-05-22T00:00:00.000Z,179.00,Month 6,-72.00,4.00,743.00,Lower,NaN,NaN,Sunny,05:20,17:20,Very_High,-81.00,16.00,NaN,2059.00,Celsius,America/Port_of_Spain
200,NaN,1978.00,2018-05-23T00:00:00.000Z,180.00,Month 7,-73.00,4.00,743.00,Lower,NaN,NaN,Sunny,05:20,17:20,High,-79.00,15.00,NaN,2060.00,Celsius,America/Port_of_Spain
200,NaN,1980.00,2018-05-24T00:00:00.000Z,180.00,Month 7,-72.00,5.00,745.00,Lower,NaN,NaN,Sunny,05:20,17:20,High,-81.00,15.00,NaN,2061.00,Celsius,America/Port_of_Spain
200,NaN,1979.00,2018-05-25T00:00:00.000Z,181.00,Month 7,-72.00,2.00,745.00,Lower,NaN,NaN,Sunny,05:19,17:20,Very_High,-80.00,17.00,NaN,2062.00,Celsius,America/Port_of_Spain
200,NaN,1981.00,2018-05-26T00:00:00.000Z,182.00,Month 7,-71.00,3.00,748.00,Lower,NaN,NaN,Sunny,05:19,17:20,Very_High,-80.00,15.00,NaN,2063.00,Celsius,America/Port_of_Spain
200,NaN,1985.00,2018-05-27T00:00:00.000Z,182.00,Month 7,-71.00,4.00,748.00,Lower,NaN,NaN,Sunny,05:19,17:20,Very_High,-78.00,18.00,NaN,2064.00,Celsius,America/Port_of_Spain
200,NaN,1984.00,2018-05-28T00:00:00.000Z,183.00,Month 7,-71.00,2.00,750.00,Lower,NaN,NaN,Sunny,05:19,17:20,Very_High,-81.00,16.00,NaN,2065.00,Celsius,America/Port_of_Spain
200,NaN,1982.00,2018-05-29T00:00:00.000Z,183.00,Month 7,-72.00,2.00,751.00,Lower,NaN,NaN,Sunny,05:19,17:20,Very_High,-85.00,16.00,NaN,2066.00,Celsius,America/Port_of_Spain
200,NaN,1983.00,2018-05-30T00:00:00.000Z,184.00,Month 7,-74.00,3.00,750.00,Lower,NaN,NaN,Sunny,05:19,17:20,Very_High,-80.00,16.00,NaN,2067.00,Celsius,America/Port_of_Spain
200,NaN,1988.00,2018-05-31T00:00:00.000Z,185.00,Month 7,-69.00,4.00,752.00,Lower,NaN,NaN,Sunny,05:19,17:20,Very_High,-78.00,16.00,NaN,2068.00,Celsius,America/Port_of_Spain
200,NaN,1987.00,2018-06-01T00:00:00.000Z,185.00,Month 7,-71.00,4.00,756.00,Lower,NaN,NaN,Sunny,05:19,17:20,High,-84.00,16.00,NaN,2069.00,Celsius,America/Port_of_Spain
200,NaN,1986.00,2018-06-02T00:00:00.000Z,186.00,Month 7,-70.00,3.00,757.00,Lower,NaN,NaN,Sunny,05:19,17:20,Very_High,-79.00,16.00,NaN,2070.00,Celsius,America/Port_of_Spain
200,NaN,1989.00,2018-06-04T00:00:00.000Z,186.00,Month 7,-71.00,4.00,755.00,Lower,NaN,NaN,Sunny,05:18,17:20,Very_High,-79.00,17.00,NaN,2071.00,Celsius,America/Port_of_Spain
200,NaN,1990.00,2018-06-05T00:00:00.000Z,187.00,Month 7,-71.00,6.00,758.00,Lower,NaN,NaN,Sunny,05:18,17:21,Very_High,-80.00,17.00,NaN,2072.00,Celsius,America/Port_of_Spain
200,NaN,1991.00,2018-06-06T00:00:00.000Z,187.00,Month 7,-74.00,7.00,756.00,Lower,NaN,NaN,Sunny,05:18,17:21,Very_High,-77.00,18.00,NaN,2073.00,Celsius,America/Port_of_Spain
200,NaN,1992.00,2018-06-07T00:00:00.000Z,188.00,Month 7,-70.00,6.00,758.00,Lower,NaN,NaN,Sunny,05:18,17:21,Very_High,-75.00,17.00,NaN,2074.00,Celsius,America/Port_of_Spain
200,NaN,1994.00,2018-06-08T00:00:00.000Z,189.00,Month 7,-69.00,3.00,762.00,Higher,NaN,NaN,Sunny,05:18,17:21,High,-76.00,15.00,NaN,2075.00,Celsius,America/Port_of_Spain
200,NaN,1995.00,2018-06-09T00:00:00.000Z,189.00,Month 7,-71.00,3.00,764.00,Higher,NaN,NaN,Sunny,05:18,17:21,High,-72.00,13.00,NaN,2076.00,Celsius,America/Port_of_Spain
200,NaN,1993.00,2018-06-10T00:00:00.000Z,190.00,Month 7,-69.00,0.00,765.00,Higher,NaN,NaN,Sunny,05:18,17:21,Moderate,-70.00,12.00,NaN,2077.00,Celsius,America/Port_of_Spain
200,NaN,1996.00,2018-06-11T00:00:00.000Z,190.00,Month 7,-73.00,1.00,766.00,Higher,NaN,NaN,Sunny,05:18,17:21,Moderate,-71.00,10.00,NaN,2078.00,Celsius,America/Port_of_Spain
200,NaN,1997.00,2018-06-12T00:00:00.000Z,191.00,Month 7,-68.00,2.00,767.00,Higher,NaN,NaN,Sunny,05:18,17:21,Moderate,-69.00,11.00,NaN,2079.00,Celsius,America/Port_of_Spain
200,NaN,1998.00,2018-06-13T00:00:00.000Z,192.00,Month 7,-67.00,2.00,768.00,Higher,NaN,NaN,Sunny,05:18,17:21,Moderate,-70.00,11.00,NaN,2080.00,Celsius,America/Port_of_Spain
200,NaN,2001.00,2018-06-14T00:00:00.000Z,192.00,Month 7,-69.00,-3.00,770.00,Higher,NaN,NaN,Sunny,05:18,17:21,Moderate,-71.00,6.00,NaN,2081.00,Celsius,America/Port_of_Spain
200,NaN,2000.00,2018-06-15T00:00:00.000Z,193.00,Month 7,-64.00,-15.00,768.00,Higher,NaN,NaN,Sunny,05:18,17:22,Low,-64.00,0.00,NaN,2082.00,Celsius,America/Port_of_Spain
200,NaN,2003.00,2018-06-16T00:00:00.000Z,193.00,Month 7,-63.00,-14.00,769.00,Higher,NaN,NaN,Sunny,05:18,17:22,Low,-63.00,-1.00,NaN,2083.00,Celsius,America/Port_of_Spain
200,NaN,1999.00,2018-06-17T00:00:00.000Z,194.00,Month 7,-65.00,-21.00,771.00,Higher,NaN,NaN,Sunny,05:18,17:22,Low,-58.00,-14.00,NaN,2084.00,Celsius,America/Port_of_Spain
200,NaN,2002.00,2018-06-18T00:00:00.000Z,195.00,Month 7,-57.00,-24.00,772.00,Higher,NaN,NaN,Sunny,05:18,17:22,Low,-56.00,-17.00,NaN,2085.00,Celsius,America/Port_of_Spain
200,NaN,2006.00,2018-06-19T00:00:00.000Z,195.00,Month 7,-57.00,-25.00,776.00,Higher,NaN,NaN,Sunny,05:18,17:22,Low,-58.00,-17.00,NaN,2086.00,Celsius,America/Port_of_Spain
200,NaN,2005.00,2018-06-20T00:00:00.000Z,196.00,Month 7,-59.00,-28.00,780.00,Higher,NaN,NaN,Sunny,05:18,17:22,Low,-57.00,-15.00,NaN,2087.00,Celsius,America/Port_of_Spain
200,NaN,2004.00,2018-06-21T00:00:00.000Z,196.00,Month 7,-58.00,-24.00,778.00,Higher,NaN,NaN,Sunny,05:18,17:22,Low,-58.00,-16.00,NaN,2088.00,Celsius,America/Port_of_Spain
200,NaN,2008.00,2018-06-22T00:00:00.000Z,197.00,Month 7,-59.00,-26.00,779.00,Higher,NaN,NaN,Sunny,05:18,17:23,Low,-59.00,-15.00,NaN,2089.00,Celsius,America/Port_of_Spain
200,NaN,2007.00,2018-06-23T00:00:00.000Z,198.00,Month 7,-61.00,-23.00,778.00,Higher,NaN,NaN,Sunny,05:18,17:23,Low,-61.00,-14.00,NaN,2090.00,Celsius,America/Port_of_Spain
200,NaN,2010.00,2018-06-24T00:00:00.000Z,198.00,Month 7,-63.00,-22.00,779.00,Higher,NaN,NaN,Sunny,05:18,17:23,Low,-60.00,-13.00,NaN,2091.00,Celsius,America/Port_of_Spain
200,NaN,2009.00,2018-06-25T00:00:00.000Z,199.00,Month 7,-67.00,-24.00,781.00,Higher,NaN,NaN,Sunny,05:18,17:23,Low,-62.00,-12.00,NaN,2092.00,Celsius,America/Port_of_Spain
200,NaN,2012.00,2018-06-26T00:00:00.000Z,199.00,Month 7,-63.00,-24.00,780.00,Higher,NaN,NaN,Sunny,05:18,17:23,Low,-60.00,-14.00,NaN,2093.00,Celsius,America/Port_of_Spain
200,NaN,2011.00,2018-06-27T00:00:00.000Z,200.00,Month 7,-61.00,-27.00,783.00,Higher,NaN,NaN,Sunny,05:18,17:24,Low,-60.00,-17.00,NaN,2094.00,Celsius,America/Port_of_Spain
200,NaN,2013.00,2018-06-28T00:00:00.000Z,201.00,Month 7,-61.00,-25.00,784.00,Higher,NaN,NaN,Sunny,05:18,17:24,Low,-60.00,-17.00,NaN,2095.00,Celsius,America/Port_of_Spain
200,NaN,2014.00,2018-06-29T00:00:00.000Z,201.00,Month 7,-63.00,-22.00,788.00,Higher,NaN,NaN,Sunny,05:18,17:24,Low,-59.00,-15.00,NaN,2096.00,Celsius,America/Port_of_Spain
200,NaN,2015.00,2018-06-30T00:00:00.000Z,202.00,Month 7,-60.00,-23.00,789.00,Higher,NaN,NaN,Sunny,05:18,17:24,Low,-59.00,-16.00,NaN,2097.00,Celsius,America/Port_of_Spain
200,NaN,2016.00,2018-07-01T00:00:00.000Z,203.00,Month 7,-61.00,-23.00,791.00,Higher,NaN,NaN,Sunny,05:18,17:24,Low,-59.00,-17.00,NaN,2098.00,Celsius,America/Port_of_Spain
200,NaN,2017.00,2018-07-02T00:00:00.000Z,203.00,Month 7,-61.00,-25.00,791.00,Higher,NaN,NaN,Sunny,05:18,17:25,Low,-58.00,-16.00,NaN,2099.00,Celsius,America/Port_of_Spain
200,NaN,2018.00,2018-07-03T00:00:00.000Z,204.00,Month 7,-61.00,-29.00,797.00,Higher,NaN,NaN,Sunny,05:18,17:25,Low,-59.00,-24.00,NaN,2100.00,Celsius,America/Port_of_Spain
200,NaN,2019.00,2018-07-04T00:00:00.000Z,204.00,Month 7,-61.00,-23.00,796.00,Higher,NaN,NaN,Sunny,05:18,17:25,Low,-59.00,-16.00,NaN,2101.00,Celsius,America/Port_of_Spain
200,NaN,2022.00,2018-07-05T00:00:00.000Z,205.00,Month 7,-60.00,-22.00,797.00,Higher,NaN,NaN,Sunny,05:18,17:25,Low,-59.00,-14.00,NaN,2102.00,Celsius,America/Port_of_Spain
200,NaN,2021.00,2018-07-06T00:00:00.000Z,206.00,Month 7,-58.00,-26.00,797.00,Higher,NaN,NaN,Sunny,05:18,17:26,Low,-58.00,-16.00,NaN,2103.00,Celsius,America/Port_of_Spain
200,NaN,2020.00,2018-07-07T00:00:00.000Z,206.00,Month 7,-59.00,-23.00,797.00,Higher,NaN,NaN,Sunny,05:18,17:26,Low,-58.00,-15.00,NaN,2104.00,Celsius,America/Port_of_Spain
200,NaN,2023.00,2018-07-08T00:00:00.000Z,207.00,Month 7,-61.00,-25.00,802.00,Higher,NaN,NaN,Sunny,05:18,17:26,Low,-59.00,-15.00,NaN,2105.00,Celsius,America/Port_of_Spain
200,NaN,2024.00,2018-07-09T00:00:00.000Z,208.00,Month 7,-63.00,-27.00,803.00,Higher,NaN,NaN,Sunny,05:19,17:26,Low,-59.00,-16.00,NaN,2106.00,Celsius,America/Port_of_Spain
200,NaN,2025.00,2018-07-11T00:00:00.000Z,208.00,Month 7,-65.00,-21.00,807.00,Higher,NaN,NaN,Sunny,05:19,17:27,Low,-59.00,-15.00,NaN,2107.00,Celsius,America/Port_of_Spain
200,NaN,2026.00,2018-07-12T00:00:00.000Z,209.00,Month 7,-65.00,-24.00,806.00,Higher,NaN,NaN,Sunny,05:19,17:27,Low,-58.00,-15.00,NaN,2108.00,Celsius,America/Port_of_Spain
200,NaN,2034.00,2018-07-13T00:00:00.000Z,209.00,Month 7,-66.00,-22.00,809.00,Higher,NaN,NaN,Sunny,05:19,17:27,Low,-60.00,-12.00,NaN,2109.00,Celsius,America/Port_of_Spain
200,NaN,2043.00,2018-07-14T00:00:00.000Z,210.00,Month 8,-59.00,-20.00,810.00,Higher,NaN,NaN,Sunny,05:19,17:28,Low,-59.00,-12.00,NaN,2110.00,Celsius,America/Port_of_Spain
200,NaN,2040.00,2018-07-15T00:00:00.000Z,211.00,Month 8,-67.00,-20.00,813.00,Higher,NaN,NaN,Sunny,05:19,17:28,Low,-60.00,-12.00,NaN,2111.00,Celsius,America/Port_of_Spain
200,NaN,2038.00,2018-07-16T00:00:00.000Z,211.00,Month 8,-63.00,-20.00,813.00,Higher,NaN,NaN,Sunny,05:19,17:28,Low,-60.00,-11.00,NaN,2112.00,Celsius,America/Port_of_Spain
200,NaN,2032.00,2018-07-17T00:00:00.000Z,212.00,Month 8,-62.00,-20.00,815.00,Higher,NaN,NaN,Sunny,05:20,17:28,Low,-60.00,-11.00,NaN,2113.00,Celsius,America/Port_of_Spain
200,NaN,2035.00,2018-07-18T00:00:00.000Z,213.00,Month 8,-61.00,-19.00,816.00,Higher,NaN,NaN,Sunny,05:20,17:29,Low,-60.00,-10.00,NaN,2114.00,Celsius,America/Port_of_Spain
200,NaN,2050.00,2018-07-19T00:00:00.000Z,213.00,Month 8,-61.00,-21.00,818.00,Higher,NaN,NaN,Sunny,05:20,17:29,Low,-60.00,-12.00,NaN,2115.00,Celsius,America/Port_of_Spain
200,NaN,2047.00,2018-07-20T00:00:00.000Z,214.00,Month 8,-62.00,-21.00,820.00,Higher,NaN,NaN,Sunny,05:20,17:30,Low,-60.00,-10.00,NaN,2116.00,Celsius,America/Port_of_Spain
200,NaN,2033.00,2018-07-21T00:00:00.000Z,214.00,Month 8,-64.00,-19.00,822.00,Higher,NaN,NaN,Sunny,05:20,17:30,Low,-61.00,-8.00,NaN,2117.00,Celsius,America/Port_of_Spain
200,NaN,2045.00,2018-07-22T00:00:00.000Z,215.00,Month 8,-68.00,-19.00,822.00,Higher,NaN,NaN,Sunny,05:20,17:30,Low,-62.00,-10.00,NaN,2118.00,Celsius,America/Port_of_Spain
200,NaN,2037.00,2018-07-23T00:00:00.000Z,216.00,Month 8,-69.00,-16.00,824.00,Higher,NaN,NaN,Sunny,05:21,17:31,Low,-62.00,-8.00,NaN,2119.00,Celsius,America/Port_of_Spain
200,NaN,2042.00,2018-07-24T00:00:00.000Z,216.00,Month 8,-67.00,-16.00,828.00,Higher,NaN,NaN,Sunny,05:21,17:31,Low,-61.00,-8.00,NaN,2120.00,Celsius,America/Port_of_Spain
